datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/06/22 15:50:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,PEDRA GRANDE,Caatinga,9,0,1,-5.17,-35.852,10.6
2021/06/22 15:50:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,CEARA-MIRIM,Caatinga,3,0,1,-5.51,-35.442,13.6
2021/06/22 15:50:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SENADOR GEORGINO AVELINO,Mata Atlantica,3,0,0.5,-6.164,-35.137,29.5
2021/06/22 15:50:00,AQUA_M-T,Brasil,PERNAMBUCO,IPUBI,Caatinga,38,0,1,-7.413,-40.204,42.8
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,PAULINO NEVES,Cerrado,4,0,0.2,-2.826,-42.529,50.1
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,AGUA DOCE DO MARANHAO,Cerrado,-999,0,0.1,-2.962,-42.199,31.5
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,AGUA DOCE DO MARANHAO,Cerrado,-999,0,0.1,-2.966,-42.228,22.5
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,SAO BERNARDO,Cerrado,4,0,0.3,-3.316,-42.557,24.1
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,SAO BERNARDO,Cerrado,4,0,0.1,-3.321,-42.589,35.8
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,3,0,0.4,-4.414,-43.266,147.7
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,3,0,0.4,-4.418,-43.262,127.8
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,3,0,0.4,-4.42,-43.303,65.6
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,3,0,0.4,-4.423,-43.299,75.3
2021/06/22 15:50:00,AQUA_M-T,Brasil,MARANHAO,CAXIAS,Cerrado,3,0,1,-4.635,-43.147,55.5
2021/06/22 17:20:00,AQUA_M-T,Argentina,Entre Rios,Federal,,17,0,0.5,-30.824,-59.105,10.8
2021/06/22 17:20:00,AQUA_M-T,Argentina,Entre Rios,Concordia,,16,0,0.2,-31.655,-58.195,35.7
2021/06/22 17:20:00,AQUA_M-T,Argentina,Entre Rios,Concordia,,16,0,0.3,-31.659,-58.19,38.3
2021/06/22 17:20:00,AQUA_M-T,Argentina,Entre Rios,Concordia,,0,0,0.2,-31.67,-58.052,13.3
2021/06/22 17:20:00,AQUA_M-T,Argentina,Santa Fe,San Jeronimo,,6,0,0.9,-32.148,-61.32,17.4
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Rio Negro,n.a58,,0,0,0.5,-32.458,-57.28,15.2
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Rio Negro,n.a58,,0,0,0.6,-32.467,-57.274,17.4
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Rio Negro,n.a60,,0,0,0.3,-32.468,-57.291,36.1
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Rio Negro,n.a58,,0,0,0.4,-32.469,-57.278,20.3
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Rio Negro,n.a60,,0,0,0.5,-32.471,-57.296,11.4
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Colonia,n.a197,,17,0,0.7,-33.879,-57.92,38
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Colonia,n.a197,,17,0,0.7,-33.884,-57.913,37.8
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Colonia,n.a139,,6,0,0.8,-33.895,-58.086,8.8
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Colonia,n.a139,,6,0,0.8,-33.898,-58.079,18
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Colonia,n.a139,,6,0,0.7,-33.9,-58.1,8.9
2021/06/22 17:20:00,AQUA_M-T,Uruguay,Colonia,n.a139,,6,0,0.8,-33.907,-58.085,12.1
2021/06/22 17:20:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,3,0,0.2,-31.246,-53.019,5.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,10,0,0.8,-18.667,-58.223,9.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazonia,34,0,0.9,-10.045,-52.067,44
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,19,0,1,-7.549,-55.195,16.4
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,10,0,0.8,-18.668,-58.234,51.1
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,11,0,0.8,-18.814,-58.342,9.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CARMEM,Amazonia,31,0,0.8,-11.768,-54.669,113.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.4,-7.622,-56.771,18.1
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,15,0,1,-18.861,-58.884,13.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MARANHAO,RIACHAO,Cerrado,36,0,0.9,-7.755,-46.749,61
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CARMEM,Amazonia,31,0,0.8,-11.769,-54.679,53.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MARANHAO,CAROLINA,Cerrado,35,0,1,-7.777,-46.875,58.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,35,0,1,-11.11,-51.27,12.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,14,0,0.8,-7.799,-55.212,12.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.5,-7.8,-55.222,12
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,14,0,0.8,-11.783,-56.599,34.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,GOIATINS,Cerrado,32,0,1,-7.995,-47.588,87.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,PEDRO AFONSO,Cerrado,29,0,1,-9.218,-47.934,40
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,35,0,1,-11.113,-51.286,25.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,12,0,1,-11.784,-56.608,14.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,37,0,1,-9.297,-50.147,39.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SERRA NOVA DOURADA,Cerrado,35,0,1,-11.864,-51.227,63.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,DOIS IRMAOS DO TOCANTINS,Cerrado,31,0,1,-9.365,-48.805,30.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,34,0,0.6,-10.354,-52.857,273.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,DOIS IRMAOS DO TOCANTINS,Cerrado,31,0,1,-9.368,-48.828,25.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SERRA NOVA DOURADA,Cerrado,35,0,1,-11.876,-51.225,22.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,DOIS IRMAOS DO TOCANTINS,Cerrado,37,0,1,-9.449,-49.035,34.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazonia,31,0,1,-11.119,-54.834,99.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,DOIS IRMAOS DO TOCANTINS,Cerrado,37,0,0.9,-9.45,-49.04,42.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,17,0,0.7,-11.936,-52.758,28.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,35,0,0.9,-9.463,-48.109,45.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,35,0,1,-9.472,-48.103,61.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,21,0,0.6,-10.107,-52.766,76.6
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,16,0,0.8,-11.938,-52.771,53.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,30,0,0.5,-9.493,-56.1,79.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,34,0,0.6,-10.356,-52.87,36.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazonia,31,0,0.8,-11.12,-54.844,159.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,30,0,0.5,-9.494,-56.109,17.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CARMEM,Amazonia,31,0,0.8,-11.946,-54.689,17.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,30,0,0.5,-9.501,-56.089,15.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,30,0,0.5,-9.502,-56.098,157.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0.1,0.6,-16.321,-61.268,117.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA CANAA DO NORTE,Amazonia,21,0,0.6,-10.802,-56.24,21
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0.1,0.7,-16.323,-61.286,55.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,20,0,0.9,-14.019,-59.578,32.9
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,11,0,0.4,-16.382,-62.012,30
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,11,0.2,0.6,-16.481,-59.762,11.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,JUINA,Cerrado,29,0,0.9,-11.599,-59.056,11.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazonia,28,0.5,1,-14.022,-60.22,19.5
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,11,0.1,0.6,-16.483,-59.775,21
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0,0.8,-16.587,-60.834,13.2
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,11,0,0.7,-16.137,-61.251,52.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,34,0,1,-10.064,-53.888,15.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,25,0,0.7,-11.493,-51.986,19.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,28,0,1,-13.614,-58.136,36.9
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,11,0,0.6,-16.139,-61.269,124.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,35,0,0.7,-10.226,-52.349,20.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,35,0,1,-10.797,-50.65,19.5
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0.2,0.6,-16.147,-60.776,13.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,27,0,1,-10.044,-53.689,31.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,27,0,0.8,-13.664,-58.149,23.2
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,11,0,0.9,-16.149,-61.25,71.1
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,11,0,0.6,-16.151,-61.267,64.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,35,0,1,-11.566,-50.86,18.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,27,0,1,-13.665,-58.159,8.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,11,0,0.7,-16.287,-60.236,26.8
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0.1,0.7,-16.307,-61.253,18
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,7,0,0.9,-13.948,-59.494,13.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0.1,0.7,-16.309,-61.27,92.5
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,10,0.1,0.8,-16.319,-61.251,27.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,35,0,1,-11.569,-50.854,22.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Cerrado,8,0,0.7,-13.957,-59.5,15.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,PORTO NACIONAL,Cerrado,27,0,1,-10.19,-48.539,64
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,30,0,0.8,-12.065,-54.452,13.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTINIA,Cerrado,33,0,0.9,-9.861,-48.232,36
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,COLIDER,Amazonia,22,0,0.9,-10.378,-55.609,15.6
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,36,0,0.6,-11.324,-52.725,21.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,25,0,1,-10.046,-53.701,49.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO MUNDO,Amazonia,26,0,0.6,-9.866,-55.372,38.6
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,29,0,1,-11.373,-54.745,10.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,30,0,1,-10.522,-53.665,15
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,27,0,0.8,-12.09,-54.427,28.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO MUNDO,Amazonia,25,0,0.9,-9.868,-55.382,26.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,GUARANTA DO NORTE,Amazonia,2,0,0.6,-9.888,-54.475,10.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,SUCUPIRA,Cerrado,35,0,1,-12.17,-48.758,38
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CARLINDA,Amazonia,10,0,1,-9.976,-55.692,37.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,34,0,0.7,-11.371,-54.004,22
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANA,Amazonia,11,0.1,0.5,-9.982,-59.486,19.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,32,0,0.8,-12.171,-54.293,12.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANA,Amazonia,13,0.1,0.5,-9.983,-59.497,9.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CARLINDA,Amazonia,13,0,1,-9.985,-55.691,58.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,SUCUPIRA,Cerrado,35,0,1,-12.174,-48.783,61.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CARLINDA,Amazonia,13,0,1,-9.987,-55.7,7.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,34,0,0.7,-12.319,-53.124,35.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Cerrado,11,0,1,-15.789,-56.586,6.4
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,31,0,0.9,-17.623,-60.425,21.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,25,0,1,-17.625,-60.739,20.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,JUSCIMEIRA,Cerrado,8,0,0.9,-15.955,-54.538,32.8
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,12,0,0.9,-17.729,-60.271,11.5
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,17,0,0.9,-17.811,-60.875,74.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,24,0,0.5,-10.096,-52.768,36.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,32,0,1,-11.698,-51.626,25.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,TESOURO,Cerrado,28,0,1,-15.956,-53.555,10.8
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,16,0,0.9,-17.813,-60.892,62.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,35,0,1,-10.285,-51.852,102.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,ITAUBA,Amazonia,30,0,0.5,-11.01,-55.146,27.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,3,0,0.8,-17.82,-60.268,27
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,11,0,1,-16.915,-56.219,6
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,4,0,1,-17.822,-60.284,21.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,10,0,0.9,-17.911,-60.943,24.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,34,0,1,-11.7,-51.642,36.6
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,13,0,0.9,-18.139,-59.515,20
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,12,0,0.9,-18.25,-59.022,23.1
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,12,0,0.9,-18.309,-59.022,73.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA CARMEM,Amazonia,31,0,0.9,-11.947,-54.699,11
